"condition","subject","session","cycle","trial","test","stimulus","category","response","dangerous","nutricious","correct","cumulative","RT","motivation","competence","communication","complement","mean_correct"
1,17,1,2,42,0,"11111.jpg",4,4,1,1,1,2000,2435,3.5,5.5,1.5,1,0.84
1,17,1,2,43,0,"00010.jpg",2,2,0,1,1,2100,3049,3.5,5.5,1.5,1,0.76
1,17,1,2,44,0,"00011.jpg",2,2,0,1,1,2200,1752,3.5,5.5,1.5,1,0.84
1,17,1,2,45,0,"11111.jpg",4,4,1,1,1,2300,3522,3.5,5.5,1.5,1,0.72
1,17,1,2,46,0,"00111.jpg",2,2,0,1,1,2400,12444,3.5,5.5,1.5,1,0.88
1,17,1,2,47,0,"01011.jpg",2,2,0,1,1,2500,1588,3.5,5.5,1.5,1,0.8
1,17,1,2,48,0,"11100.jpg",3,3,1,0,1,2600,12045,3.5,5.5,1.5,1,0.88
1,17,1,2,49,0,"11100.jpg",3,3,1,0,1,2700,2475,3.5,5.5,1.5,1,0.92
1,17,1,2,50,0,"00100.jpg",1,1,0,0,1,2800,2609,3.5,5.5,1.5,1,0.88
1,17,1,2,51,0,"10100.jpg",3,3,1,0,1,2900,5994,3.5,5.5,1.5,1,0.8
1,17,1,2,52,0,"10010.jpg",2,4,0,1,0,2800,6235,3.5,5.5,1.5,1,0.76
1,17,1,2,53,0,"00010.jpg",2,2,0,1,1,2900,3666,3.5,5.5,1.5,1,0.84
1,17,1,2,54,0,"00000.jpg",1,1,0,0,1,3000,1984,3.5,5.5,1.5,1,0.88
1,17,1,2,55,0,"10111.jpg",4,4,1,1,1,3100,3897,3.5,5.5,1.5,1,0.88
1,17,1,2,56,0,"00001.jpg",1,1,0,0,1,3200,5268,3.5,5.5,1.5,1,0.8
1,17,1,2,57,0,"10001.jpg",1,1,0,0,1,3300,2003,3.5,5.5,1.5,1,0.8
1,17,1,2,58,0,"01010.jpg",2,2,0,1,1,3400,3012,3.5,5.5,1.5,1,0.8
1,17,1,2,59,0,"11010.jpg",2,4,0,1,0,3300,2875,3.5,5.5,1.5,1,0.88
1,17,1,2,60,0,"11000.jpg",1,3,0,0,0,3200,9201,3.5,5.5,1.5,1,0.68
1,17,1,2,61,0,"01010.jpg",2,2,0,1,1,3300,4072,3.5,5.5,1.5,1,0.92
1,17,1,2,62,0,"11010.jpg",2,2,0,1,1,3400,5326,3.5,5.5,1.5,1,0.76
1,17,1,2,63,0,"00101.jpg",1,1,0,0,1,3500,2593,3.5,5.5,1.5,1,0.96
1,17,1,2,64,0,"10111.jpg",4,4,1,1,1,3600,4042,3.5,5.5,1.5,1,0.88
1,17,1,3,65,0,"10100.jpg",3,3,1,0,1,3700,8159,3.5,5.5,1.5,1,0.92
1,17,1,3,66,0,"01110.jpg",2,2,0,1,1,3800,8708,3.5,5.5,1.5,1,0.88
1,17,1,3,67,0,"01101.jpg",1,1,0,0,1,3900,2542,3.5,5.5,1.5,1,0.88
1,17,1,3,68,0,"01001.jpg",1,1,0,0,1,4000,2761,3.5,5.5,1.5,1,0.84
1,17,1,3,69,0,"01001.jpg",1,1,0,0,1,4100,1300,3.5,5.5,1.5,1,0.84
1,17,1,3,70,0,"11011.jpg",2,2,0,1,1,4200,2079,3.5,5.5,1.5,1,0.88
1,17,1,3,71,0,"10010.jpg",2,2,0,1,1,4300,6558,3.5,5.5,1.5,1,0.84
1,17,1,3,72,0,"01101.jpg",1,1,0,0,1,4400,2102,3.5,5.5,1.5,1,0.84
1,17,1,3,73,0,"11011.jpg",2,2,0,1,1,4500,2444,3.5,5.5,1.5,1,0.88
1,17,1,3,74,0,"01011.jpg",2,2,0,1,1,4600,1611,3.5,5.5,1.5,1,0.92
1,17,1,3,75,0,"10101.jpg",3,3,1,0,1,4700,7586,3.5,5.5,1.5,1,0.96
1,17,1,3,76,0,"11100.jpg",3,3,1,0,1,4800,3700,3.5,5.5,1.5,1,0.88
1,17,1,3,77,0,"00100.jpg",1,1,0,0,1,4900,2729,3.5,5.5,1.5,1,0.88
1,17,1,3,78,0,"10011.jpg",2,2,0,1,1,5000,2772,3.5,5.5,1.5,1,0.88
1,17,1,3,79,0,"01000.jpg",1,1,0,0,1,5100,2918,3.5,5.5,1.5,1,0.88
1,17,1,3,80,0,"01110.jpg",2,2,0,1,1,5200,2361,3.5,5.5,1.5,1,0.96
1,17,1,3,81,0,"11101.jpg",3,3,1,0,1,5300,9892,3.5,5.5,1.5,1,0.76
1,17,1,3,82,0,"11101.jpg",3,3,1,0,1,5400,1497,3.5,5.5,1.5,1,0.96
1,17,1,3,83,0,"10100.jpg",3,3,1,0,1,5500,2797,3.5,5.5,1.5,1,0.96
1,17,1,3,84,0,"10000.jpg",1,3,0,0,0,5400,6016,3.5,5.5,1.5,1,0.88
1,17,1,3,85,0,"01000.jpg",1,1,0,0,1,5500,2622,3.5,5.5,1.5,1,0.84
1,17,1,3,86,0,"10110.jpg",4,4,1,1,1,5600,11038,3.5,5.5,1.5,1,0.96
1,17,1,3,87,0,"00010.jpg",2,2,0,1,1,5700,2364,3.5,5.5,1.5,1,0.92
1,17,1,3,88,0,"11101.jpg",3,3,1,0,1,5800,7077,3.5,5.5,1.5,1,1
1,17,1,3,89,0,"10000.jpg",1,3,0,0,0,5700,13123,3.5,5.5,1.5,1,0.88
1,17,1,3,90,0,"10011.jpg",2,2,0,1,1,5800,2679,3.5,5.5,1.5,1,0.92
1,17,1,3,91,0,"10110.jpg",4,4,1,1,1,5900,3428,3.5,5.5,1.5,1,0.84
1,17,1,3,92,0,"11001.jpg",1,1,0,0,1,6000,5002,3.5,5.5,1.5,1,0.92
1,17,1,3,93,0,"10011.jpg",2,2,0,1,1,6100,2122,3.5,5.5,1.5,1,0.84
1,17,1,3,94,0,"01001.jpg",1,1,0,0,1,6200,2117,3.5,5.5,1.5,1,0.92
1,17,1,3,95,0,"11001.jpg",1,1,0,0,1,6300,2337,3.5,5.5,1.5,1,0.92
1,17,1,3,96,0,"11000.jpg",1,1,0,0,1,6400,3180,3.5,5.5,1.5,1,0.92
1,17,1,0,97,1,"11110pt.jpg",4,4,1,1,1,6400,16489,3.5,5.5,1.5,1,0.52
1,17,1,0,98,1,"01000pt.jpg",1,1,0,0,1,6400,5995,3.5,5.5,1.5,1,0.68
1,17,1,0,99,1,"10101pt.jpg",3,1,1,0,0,6400,7264,3.5,5.5,1.5,1,0.52
1,17,1,0,100,1,"01010pt.jpg",2,2,0,1,1,6400,7693,3.5,5.5,1.5,1,0.68
1,17,1,0,101,1,"11111pt.jpg",4,4,1,1,1,6400,7093,3.5,5.5,1.5,1,0.68
1,17,1,0,102,1,"00111pt.jpg",2,2,0,1,1,6400,3369,3.5,5.5,1.5,1,0.6
1,17,1,0,103,1,"11011pt.jpg",2,4,0,1,0,6400,4407,3.5,5.5,1.5,1,0.68
1,17,1,0,104,1,"00101pt.jpg",1,1,0,0,1,6400,3093,3.5,5.5,1.5,1,0.76
1,18,1,1,1,0,"11111.jpg",4,3,1,1,0,-100,12541,4,3.5,4,2.5,0.28
1,18,1,1,2,0,"01111.jpg",2,4,0,1,0,-200,20679,4,3.5,4,2.5,0.24
1,18,1,1,3,0,"00011.jpg",2,2,0,1,1,-100,8555,4,3.5,4,2.5,0.68
1,18,1,1,4,0,"10011.jpg",2,3,0,1,0,-200,12989,4,3.5,4,2.5,0.48
1,18,1,1,5,0,"00100.jpg",1,2,0,0,0,-300,15534,4,3.5,4,2.5,0.32
1,18,1,1,6,0,"11111.jpg",4,4,1,1,1,-200,9673,4,3.5,4,2.5,0.56
1,18,1,1,7,0,"00010.jpg",2,2,0,1,1,-100,15861,4,3.5,4,2.5,0.64
1,18,1,1,8,0,"11000.jpg",1,1,0,0,1,0,10155,4,3.5,4,2.5,0.68
1,18,1,1,9,0,"10111.jpg",4,4,1,1,1,100,5645,4,3.5,4,2.5,0.64
1,18,1,1,10,0,"10101.jpg",3,1,1,0,0,0,5203,4,3.5,4,2.5,0.56
1,18,1,1,11,0,"01101.jpg",1,1,0,0,1,100,21986,4,3.5,4,2.5,0.72
1,18,1,1,12,0,"00001.jpg",1,1,0,0,1,200,4181,4,3.5,4,2.5,0.72
1,18,1,1,13,0,"01101.jpg",1,1,0,0,1,300,20437,4,3.5,4,2.5,0.8
1,18,1,1,14,0,"01110.jpg",2,2,0,1,1,400,5957,4,3.5,4,2.5,0.6
1,18,1,1,15,0,"10011.jpg",2,3,0,1,0,300,13990,4,3.5,4,2.5,0.64
1,18,1,1,16,0,"10001.jpg",1,3,0,0,0,200,19975,4,3.5,4,2.5,0.68
1,18,1,1,17,0,"00000.jpg",1,1,0,0,1,300,5383,4,3.5,4,2.5,0.76
1,18,1,1,18,0,"00011.jpg",2,2,0,1,1,400,4193,4,3.5,4,2.5,0.6
1,18,1,1,19,0,"11000.jpg",1,1,0,0,1,500,16050,4,3.5,4,2.5,0.72
1,18,1,1,20,0,"01110.jpg",2,2,0,1,1,600,3976,4,3.5,4,2.5,0.56
1,18,1,1,21,0,"11100.jpg",3,1,1,0,0,500,30745,4,3.5,4,2.5,0.56
1,18,1,1,22,0,"11011.jpg",2,4,0,1,0,400,17995,4,3.5,4,2.5,0.68
1,18,1,1,23,0,"01011.jpg",2,2,0,1,1,500,9899,4,3.5,4,2.5,0.76
1,18,1,1,24,0,"10010.jpg",2,4,0,1,0,400,22287,4,3.5,4,2.5,0.6
1,18,1,1,25,0,"11010.jpg",2,2,0,1,1,500,6124,4,3.5,4,2.5,0.72
1,18,1,1,26,0,"00010.jpg",2,2,0,1,1,600,6831,4,3.5,4,2.5,0.64
1,18,1,1,27,0,"01110.jpg",2,2,0,1,1,700,7343,4,3.5,4,2.5,0.72
1,18,1,1,28,0,"00111.jpg",2,2,0,1,1,800,3602,4,3.5,4,2.5,0.6
1,18,1,1,29,0,"00010.jpg",2,2,0,1,1,900,1784,4,3.5,4,2.5,0.8
1,18,1,1,30,0,"00101.jpg",1,1,0,0,1,1000,10099,4,3.5,4,2.5,0.72
1,18,1,1,31,0,"10010.jpg",2,2,0,1,1,1100,13087,4,3.5,4,2.5,0.64
1,18,1,1,32,0,"01001.jpg",1,1,0,0,1,1200,7781,4,3.5,4,2.5,0.64
1,18,1,2,33,0,"00001.jpg",1,1,0,0,1,1300,2037,4,3.5,4,2.5,0.68
1,18,1,2,34,0,"00110.jpg",2,2,0,1,1,1400,3748,4,3.5,4,2.5,0.76
1,18,1,2,35,0,"01011.jpg",2,2,0,1,1,1500,3390,4,3.5,4,2.5,0.8
1,18,1,2,36,0,"01010.jpg",2,2,0,1,1,1600,2070,4,3.5,4,2.5,0.84
1,18,1,2,37,0,"11110.jpg",4,2,1,1,0,1500,14653,4,3.5,4,2.5,0.8
1,18,1,2,38,0,"11011.jpg",2,2,0,1,1,1600,34137,4,3.5,4,2.5,0.76
1,18,1,2,39,0,"11100.jpg",3,1,1,0,0,1500,14011,4,3.5,4,2.5,0.72
1,18,1,2,40,0,"10100.jpg",3,3,1,0,1,1600,26842,4,3.5,4,2.5,0.92
1,18,1,2,41,0,"11100.jpg",3,3,1,0,1,1700,3393,4,3.5,4,2.5,0.84
1,18,1,2,42,0,"10111.jpg",4,4,1,1,1,1800,10018,4,3.5,4,2.5,0.84
1,18,1,2,43,0,"01001.jpg",1,1,0,0,1,1900,3362,4,3.5,4,2.5,0.76
1,18,1,2,44,0,"11111.jpg",4,4,1,1,1,2000,4419,4,3.5,4,2.5,0.84
1,18,1,2,45,0,"11001.jpg",1,1,0,0,1,2100,11730,4,3.5,4,2.5,0.72
1,18,1,2,46,0,"11101.jpg",3,3,1,0,1,2200,14797,4,3.5,4,2.5,0.88
1,18,1,2,47,0,"01100.jpg",1,1,0,0,1,2300,3415,4,3.5,4,2.5,0.8
1,18,1,2,48,0,"10111.jpg",4,4,1,1,1,2400,4807,4,3.5,4,2.5,0.88
1,18,1,2,49,0,"10110.jpg",4,4,1,1,1,2500,1854,4,3.5,4,2.5,0.92
1,18,1,2,50,0,"11011.jpg",2,2,0,1,1,2600,17754,4,3.5,4,2.5,0.88
1,18,1,2,51,0,"10010.jpg",2,2,0,1,1,2700,1853,4,3.5,4,2.5,0.8
1,18,1,2,52,0,"10000.jpg",1,1,0,0,1,2800,3130,4,3.5,4,2.5,0.76
1,18,1,2,53,0,"01000.jpg",1,1,0,0,1,2900,1821,4,3.5,4,2.5,0.84
1,18,1,2,54,0,"10101.jpg",3,3,1,0,1,3000,14181,4,3.5,4,2.5,0.88
1,18,1,2,55,0,"10110.jpg",4,4,1,1,1,3100,4480,4,3.5,4,2.5,0.88
1,18,1,2,56,0,"10101.jpg",3,3,1,0,1,3200,5427,4,3.5,4,2.5,0.8
1,18,1,2,57,0,"01011.jpg",2,2,0,1,1,3300,3700,4,3.5,4,2.5,0.8
1,18,1,2,58,0,"01010.jpg",2,2,0,1,1,3400,1535,4,3.5,4,2.5,0.8
1,18,1,2,59,0,"00000.jpg",1,1,0,0,1,3500,1563,4,3.5,4,2.5,0.88
1,18,1,2,60,0,"10011.jpg",2,2,0,1,1,3600,2564,4,3.5,4,2.5,0.68
1,18,1,2,61,0,"01100.jpg",1,1,0,0,1,3700,3741,4,3.5,4,2.5,0.92
1,18,1,2,62,0,"11000.jpg",1,1,0,0,1,3800,4921,4,3.5,4,2.5,0.76
1,18,1,2,63,0,"11110.jpg",4,4,1,1,1,3900,4061,4,3.5,4,2.5,0.96
1,18,1,2,64,0,"11001.jpg",1,1,0,0,1,4000,3218,4,3.5,4,2.5,0.88
1,18,1,3,65,0,"00101.jpg",1,1,0,0,1,4100,2377,4,3.5,4,2.5,0.92
1,18,1,3,66,0,"01000.jpg",1,1,0,0,1,4200,1155,4,3.5,4,2.5,0.88
1,18,1,3,67,0,"11101.jpg",3,3,1,0,1,4300,5894,4,3.5,4,2.5,0.88
1,18,1,3,68,0,"00110.jpg",2,2,0,1,1,4400,5219,4,3.5,4,2.5,0.84
1,18,1,3,69,0,"00000.jpg",1,1,0,0,1,4500,1675,4,3.5,4,2.5,0.84
1,18,1,3,70,0,"10100.jpg",3,3,1,0,1,4600,4000,4,3.5,4,2.5,0.88
1,18,1,3,71,0,"00111.jpg",2,2,0,1,1,4700,2442,4,3.5,4,2.5,0.84
1,18,1,3,72,0,"10000.jpg",1,1,0,0,1,4800,3480,4,3.5,4,2.5,0.84
1,18,1,3,73,0,"01001.jpg",1,1,0,0,1,4900,1350,4,3.5,4,2.5,0.88
1,18,1,3,74,0,"01101.jpg",1,1,0,0,1,5000,1297,4,3.5,4,2.5,0.92
1,18,1,3,75,0,"00111.jpg",2,2,0,1,1,5100,1877,4,3.5,4,2.5,0.96
1,18,1,3,76,0,"00101.jpg",1,1,0,0,1,5200,1810,4,3.5,4,2.5,0.88
1,18,1,3,77,0,"10001.jpg",1,1,0,0,1,5300,3179,4,3.5,4,2.5,0.88
1,18,1,3,78,0,"01111.jpg",2,2,0,1,1,5400,1571,4,3.5,4,2.5,0.88
1,18,1,3,79,0,"11101.jpg",3,1,1,0,0,5300,1301,4,3.5,4,2.5,0.88
1,18,1,3,80,0,"01100.jpg",1,1,0,0,1,5400,4769,4,3.5,4,2.5,0.96
1,18,1,3,81,0,"00001.jpg",1,1,0,0,1,5500,1403,4,3.5,4,2.5,0.76
1,18,1,3,82,0,"00100.jpg",1,1,0,0,1,5600,1252,4,3.5,4,2.5,0.96
1,18,1,3,83,0,"10110.jpg",4,4,1,1,1,5700,4738,4,3.5,4,2.5,0.96
1,18,1,3,84,0,"11010.jpg",2,2,0,1,1,5800,2796,4,3.5,4,2.5,0.88
1,18,1,3,85,0,"01010.jpg",2,2,0,1,1,5900,1309,4,3.5,4,2.5,0.84
1,18,1,3,86,0,"00011.jpg",2,2,0,1,1,6000,1072,4,3.5,4,2.5,0.96
1,18,1,3,87,0,"10001.jpg",1,1,0,0,1,6100,1902,4,3.5,4,2.5,0.92
1,18,1,3,88,0,"10000.jpg",1,1,0,0,1,6200,1083,4,3.5,4,2.5,1
1,18,1,3,89,0,"10100.jpg",3,3,1,0,1,6300,4152,4,3.5,4,2.5,0.88
1,18,1,3,90,0,"11110.jpg",4,4,1,1,1,6400,2602,4,3.5,4,2.5,0.92
1,18,1,3,91,0,"11001.jpg",1,1,0,0,1,6500,2026,4,3.5,4,2.5,0.84
1,18,1,3,92,0,"00110.jpg",2,2,0,1,1,6600,2066,4,3.5,4,2.5,0.92
1,18,1,3,93,0,"11010.jpg",2,2,0,1,1,6700,1375,4,3.5,4,2.5,0.84
1,18,1,3,94,0,"01000.jpg",1,1,0,0,1,6800,1337,4,3.5,4,2.5,0.92
1,18,1,3,95,0,"00100.jpg",1,1,0,0,1,6900,1275,4,3.5,4,2.5,0.92
1,18,1,3,96,0,"01111.jpg",2,2,0,1,1,7000,1402,4,3.5,4,2.5,0.92
1,18,1,0,97,1,"11110pt.jpg",4,4,1,1,1,7000,9793,4,3.5,4,2.5,0.52
1,18,1,0,98,1,"10101pt.jpg",3,3,1,0,1,7000,4721,4,3.5,4,2.5,0.68
1,18,1,0,99,1,"11111pt.jpg",4,4,1,1,1,7000,2745,4,3.5,4,2.5,0.52
1,18,1,0,100,1,"01000pt.jpg",1,1,0,0,1,7000,4969,4,3.5,4,2.5,0.68
1,18,1,0,101,1,"00111pt.jpg",2,2,0,1,1,7000,7144,4,3.5,4,2.5,0.68
1,18,1,0,102,1,"11011pt.jpg",2,2,0,1,1,7000,4489,4,3.5,4,2.5,0.6
1,18,1,0,103,1,"00101pt.jpg",1,1,0,0,1,7000,7123,4,3.5,4,2.5,0.68
1,18,1,0,104,1,"01010pt.jpg",2,2,0,1,1,7000,3029,4,3.5,4,2.5,0.76
1,19,1,1,1,0,"00011.jpg",2,2,0,1,1,100,33116,2,4.5,2.5,2,0.28
1,19,1,1,2,0,"00001.jpg",1,1,0,0,1,200,15239,2,4.5,2.5,2,0.24
1,19,1,1,3,0,"11100.jpg",3,4,1,0,0,100,49766,2,4.5,2.5,2,0.68
1,19,1,1,4,0,"00000.jpg",1,2,0,0,0,0,8752,2,4.5,2.5,2,0.48
1,19,1,1,5,0,"11110.jpg",4,3,1,1,0,-100,15096,2,4.5,2.5,2,0.32
1,19,1,1,6,0,"10001.jpg",1,2,0,0,0,-200,57066,2,4.5,2.5,2,0.56
1,19,1,1,7,0,"00001.jpg",1,1,0,0,1,-100,11815,2,4.5,2.5,2,0.64
1,19,1,1,8,0,"00001.jpg",1,1,0,0,1,0,1975,2,4.5,2.5,2,0.68
1,19,1,1,9,0,"01001.jpg",1,1,0,0,1,100,2123,2,4.5,2.5,2,0.64
1,19,1,1,10,0,"11101.jpg",3,2,1,0,0,0,9389,2,4.5,2.5,2,0.56
1,19,1,1,11,0,"00111.jpg",2,1,0,1,0,-100,11733,2,4.5,2.5,2,0.72
1,19,1,1,12,0,"10011.jpg",2,4,0,1,0,-200,13137,2,4.5,2.5,2,0.72
1,19,1,1,13,0,"01000.jpg",1,1,0,0,1,-100,50779,2,4.5,2.5,2,0.8
1,19,1,1,14,0,"10111.jpg",4,3,1,1,0,-200,31196,2,4.5,2.5,2,0.6
1,19,1,1,15,0,"00011.jpg",2,1,0,1,0,-300,33675,2,4.5,2.5,2,0.64
1,19,1,1,16,0,"11101.jpg",3,4,1,0,0,-400,25024,2,4.5,2.5,2,0.68
1,19,1,1,17,0,"01111.jpg",2,2,0,1,1,-300,7800,2,4.5,2.5,2,0.76
1,19,1,1,18,0,"11100.jpg",3,4,1,0,0,-400,8910,2,4.5,2.5,2,0.6
1,19,1,1,19,0,"00100.jpg",1,2,0,0,0,-500,46097,2,4.5,2.5,2,0.72
1,19,1,1,20,0,"01110.jpg",2,1,0,1,0,-600,32918,2,4.5,2.5,2,0.56
1,19,1,1,21,0,"10100.jpg",3,3,1,0,1,-500,6345,2,4.5,2.5,2,0.56
1,19,1,1,22,0,"11010.jpg",2,4,0,1,0,-600,4122,2,4.5,2.5,2,0.68
1,19,1,1,23,0,"11000.jpg",1,3,0,0,0,-700,7079,2,4.5,2.5,2,0.76
1,19,1,1,24,0,"10110.jpg",4,4,1,1,1,-600,11539,2,4.5,2.5,2,0.6
1,19,1,1,25,0,"00110.jpg",2,2,0,1,1,-500,15701,2,4.5,2.5,2,0.72
1,19,1,1,26,0,"11100.jpg",3,1,1,0,0,-600,33785,2,4.5,2.5,2,0.64
1,19,1,1,27,0,"10010.jpg",2,3,0,1,0,-700,16289,2,4.5,2.5,2,0.72
1,19,1,1,28,0,"01101.jpg",1,1,0,0,1,-600,12326,2,4.5,2.5,2,0.6
1,19,1,1,29,0,"10000.jpg",1,4,0,0,0,-700,56944,2,4.5,2.5,2,0.8
1,19,1,1,30,0,"11000.jpg",1,1,0,0,1,-600,2306,2,4.5,2.5,2,0.72
1,19,1,1,31,0,"10101.jpg",3,2,1,0,0,-700,32927,2,4.5,2.5,2,0.64
1,19,1,1,32,0,"11110.jpg",4,4,1,1,1,-600,7873,2,4.5,2.5,2,0.64
1,19,1,2,33,0,"11001.jpg",1,3,0,0,0,-700,12389,2,4.5,2.5,2,0.68
1,19,1,2,34,0,"00110.jpg",2,2,0,1,1,-600,25989,2,4.5,2.5,2,0.76
1,19,1,2,35,0,"01110.jpg",2,2,0,1,1,-500,2367,2,4.5,2.5,2,0.8
1,19,1,2,36,0,"01111.jpg",2,2,0,1,1,-400,6647,2,4.5,2.5,2,0.84
1,19,1,2,37,0,"00100.jpg",1,1,0,0,1,-300,6430,2,4.5,2.5,2,0.8
1,19,1,2,38,0,"11010.jpg",2,3,0,1,0,-400,11925,2,4.5,2.5,2,0.76
1,19,1,2,39,0,"10011.jpg",2,4,0,1,0,-500,3737,2,4.5,2.5,2,0.72
1,19,1,2,40,0,"01001.jpg",1,1,0,0,1,-400,123587,2,4.5,2.5,2,0.92
1,19,1,2,41,0,"01010.jpg",2,2,0,1,1,-300,12589,2,4.5,2.5,2,0.84
1,19,1,2,42,0,"10101.jpg",3,3,1,0,1,-200,30237,2,4.5,2.5,2,0.84
1,19,1,2,43,0,"01011.jpg",2,2,0,1,1,-100,6516,2,4.5,2.5,2,0.76
1,19,1,2,44,0,"00101.jpg",1,1,0,0,1,0,7047,2,4.5,2.5,2,0.84
1,19,1,2,45,0,"10101.jpg",3,3,1,0,1,100,6303,2,4.5,2.5,2,0.72
1,19,1,2,46,0,"00100.jpg",1,1,0,0,1,200,6291,2,4.5,2.5,2,0.88
1,19,1,2,47,0,"11011.jpg",2,4,0,1,0,100,12273,2,4.5,2.5,2,0.8
1,19,1,2,48,0,"11011.jpg",2,2,0,1,1,200,7998,2,4.5,2.5,2,0.88
1,19,1,2,49,0,"00010.jpg",2,2,0,1,1,300,2022,2,4.5,2.5,2,0.92
1,19,1,2,50,0,"01110.jpg",2,2,0,1,1,400,4397,2,4.5,2.5,2,0.88
1,19,1,2,51,0,"01100.jpg",1,1,0,0,1,500,4413,2,4.5,2.5,2,0.8
1,19,1,2,52,0,"00111.jpg",2,2,0,1,1,600,2774,2,4.5,2.5,2,0.76
1,19,1,2,53,0,"10110.jpg",4,2,1,1,0,500,13767,2,4.5,2.5,2,0.84
1,19,1,2,54,0,"10110.jpg",4,4,1,1,1,600,1734,2,4.5,2.5,2,0.88
1,19,1,2,55,0,"10111.jpg",4,4,1,1,1,700,1753,2,4.5,2.5,2,0.88
1,19,1,2,56,0,"10010.jpg",2,3,0,1,0,600,9418,2,4.5,2.5,2,0.8
1,19,1,2,57,0,"11001.jpg",1,3,0,0,0,500,16649,2,4.5,2.5,2,0.8
1,19,1,2,58,0,"11001.jpg",1,1,0,0,1,600,1574,2,4.5,2.5,2,0.8
1,19,1,2,59,0,"00010.jpg",2,2,0,1,1,700,5264,2,4.5,2.5,2,0.88
1,19,1,2,60,0,"01100.jpg",1,1,0,0,1,800,2933,2,4.5,2.5,2,0.68
1,19,1,2,61,0,"10010.jpg",2,2,0,1,1,900,8537,2,4.5,2.5,2,0.92
1,19,1,2,62,0,"10001.jpg",1,3,0,0,0,800,28619,2,4.5,2.5,2,0.76
1,19,1,2,63,0,"01100.jpg",1,1,0,0,1,900,3090,2,4.5,2.5,2,0.96
1,19,1,2,64,0,"00110.jpg",2,2,0,1,1,1000,3431,2,4.5,2.5,2,0.88
1,19,1,3,65,0,"01010.jpg",2,2,0,1,1,1100,1807,2,4.5,2.5,2,0.92
1,19,1,3,66,0,"10111.jpg",4,4,1,1,1,1200,7894,2,4.5,2.5,2,0.88
1,19,1,3,67,0,"10011.jpg",2,2,0,1,1,1300,3642,2,4.5,2.5,2,0.88
1,19,1,3,68,0,"00000.jpg",1,1,0,0,1,1400,3689,2,4.5,2.5,2,0.84
1,19,1,3,69,0,"01001.jpg",1,1,0,0,1,1500,2885,2,4.5,2.5,2,0.84
1,19,1,3,70,0,"11010.jpg",2,2,0,1,1,1600,5020,2,4.5,2.5,2,0.88
1,19,1,3,71,0,"01000.jpg",1,1,0,0,1,1700,1731,2,4.5,2.5,2,0.84
1,19,1,3,72,0,"00101.jpg",1,1,0,0,1,1800,2534,2,4.5,2.5,2,0.84
1,19,1,3,73,0,"10100.jpg",3,1,1,0,0,1700,5274,2,4.5,2.5,2,0.88
1,19,1,3,74,0,"11011.jpg",2,2,0,1,1,1800,7078,2,4.5,2.5,2,0.92
1,19,1,3,75,0,"00011.jpg",2,2,0,1,1,1900,3987,2,4.5,2.5,2,0.96
1,19,1,3,76,0,"11111.jpg",4,4,1,1,1,2000,6316,2,4.5,2.5,2,0.88
1,19,1,3,77,0,"11101.jpg",3,3,1,0,1,2100,4878,2,4.5,2.5,2,0.88
1,19,1,3,78,0,"11110.jpg",4,4,1,1,1,2200,2325,2,4.5,2.5,2,0.88
1,19,1,3,79,0,"10000.jpg",1,1,0,0,1,2300,9519,2,4.5,2.5,2,0.88
1,19,1,3,80,0,"01011.jpg",2,2,0,1,1,2400,2435,2,4.5,2.5,2,0.96
1,19,1,3,81,0,"00010.jpg",2,2,0,1,1,2500,5658,2,4.5,2.5,2,0.76
1,19,1,3,82,0,"00111.jpg",2,2,0,1,1,2600,2079,2,4.5,2.5,2,0.96
1,19,1,3,83,0,"00000.jpg",1,1,0,0,1,2700,2451,2,4.5,2.5,2,0.96
1,19,1,3,84,0,"10001.jpg",1,1,0,0,1,2800,13401,2,4.5,2.5,2,0.88
1,19,1,3,85,0,"01111.jpg",2,2,0,1,1,2900,2194,2,4.5,2.5,2,0.84
1,19,1,3,86,0,"01010.jpg",2,2,0,1,1,3000,7282,2,4.5,2.5,2,0.96
1,19,1,3,87,0,"01000.jpg",1,1,0,0,1,3100,2289,2,4.5,2.5,2,0.92
1,19,1,3,88,0,"01011.jpg",2,2,0,1,1,3200,2894,2,4.5,2.5,2,1
1,19,1,3,89,0,"11111.jpg",4,4,1,1,1,3300,3314,2,4.5,2.5,2,0.88
1,19,1,3,90,0,"01101.jpg",1,1,0,0,1,3400,19005,2,4.5,2.5,2,0.92
1,19,1,3,91,0,"11000.jpg",1,1,0,0,1,3500,5741,2,4.5,2.5,2,0.84
1,19,1,3,92,0,"01101.jpg",1,1,0,0,1,3600,2168,2,4.5,2.5,2,0.92
1,19,1,3,93,0,"10100.jpg",3,3,1,0,1,3700,6554,2,4.5,2.5,2,0.84
1,19,1,3,94,0,"10000.jpg",1,1,0,0,1,3800,2637,2,4.5,2.5,2,0.92
1,19,1,3,95,0,"00101.jpg",1,1,0,0,1,3900,6708,2,4.5,2.5,2,0.92
1,19,1,3,96,0,"11111.jpg",4,4,1,1,1,4000,5993,2,4.5,2.5,2,0.92
1,19,1,0,97,1,"01000pt.jpg",1,1,0,0,1,4000,6686,2,4.5,2.5,2,0.52
1,19,1,0,98,1,"01010pt.jpg",2,2,0,1,1,4000,4528,2,4.5,2.5,2,0.68
